"geoid","geolevel","year","level","value"
"55001","zcta",2023,"housing_score",121.74
"55003","zcta",2023,"housing_score",123.38
"55005","zcta",2023,"housing_score",119.5
"55006","zcta",2023,"housing_score",100.93
"55007","zcta",2023,"housing_score",89.66
"55008","zcta",2023,"housing_score",116.92
"55009","zcta",2023,"housing_score",112.81
"55011","zcta",2023,"housing_score",119.8
"55012","zcta",2023,"housing_score",103.17
"55013","zcta",2023,"housing_score",117.25
"55014","zcta",2023,"housing_score",121.13
"55016","zcta",2023,"housing_score",130.39
"55017","zcta",2023,"housing_score",107.3
"55018","zcta",2023,"housing_score",105.98
"55019","zcta",2023,"housing_score",117.44
"55020","zcta",2023,"housing_score",125.57
"55021","zcta",2023,"housing_score",111.96
"55024","zcta",2023,"housing_score",129.06
"55025","zcta",2023,"housing_score",121.26
"55026","zcta",2023,"housing_score",97
"55027","zcta",2023,"housing_score",108.06
"55029","zcta",2023,"housing_score",NA
"55030","zcta",2023,"housing_score",97.83
"55031","zcta",2023,"housing_score",106.64
"55032","zcta",2023,"housing_score",110.2
"55033","zcta",2023,"housing_score",122.03
"55036","zcta",2023,"housing_score",NA
"55037","zcta",2023,"housing_score",88.03
"55038","zcta",2023,"housing_score",128.36
"55040","zcta",2023,"housing_score",114.96
"55041","zcta",2023,"housing_score",105.99
"55042","zcta",2023,"housing_score",128.82
"55043","zcta",2023,"housing_score",112.94
"55044","zcta",2023,"housing_score",142.6
"55045","zcta",2023,"housing_score",115.1
"55046","zcta",2023,"housing_score",114.78
"55047","zcta",2023,"housing_score",113.9
"55049","zcta",2023,"housing_score",106.73
"55051","zcta",2023,"housing_score",100.98
"55052","zcta",2023,"housing_score",100.81
"55053","zcta",2023,"housing_score",110.94
"55054","zcta",2023,"housing_score",128.1
"55055","zcta",2023,"housing_score",114.94
"55056","zcta",2023,"housing_score",115.52
"55057","zcta",2023,"housing_score",118.57
"55060","zcta",2023,"housing_score",116.53
"55063","zcta",2023,"housing_score",100.62
"55065","zcta",2023,"housing_score",116.26
"55066","zcta",2023,"housing_score",112.15
"55068","zcta",2023,"housing_score",128.14
"55069","zcta",2023,"housing_score",110.77
